full_sq,life_sq,floor,max_floor,build_year,num_room,kitch_sq,sub_area,price_doc
76,40.0,6.0,17.0,2013.0,3.0,11.0,Poselenie Moskovskij,3106863
82,55.0,4.0,5.0,1937.0,3.0,10.0,Juzhnoportovoe,12500000
30,17.0,1.0,5.0,1961.0,1.0,6.0,Sokolinaja Gora,5100000
44,27.0,7.0,9.0,1977.0,2.0,6.0,Jasenevo,7700000
44,30.0,3.0,5.0,1961.0,2.0,5.0,Cheremushki,7400000
60,40.0,12.0,22.0,2015.0,2.0,10.0,Sviblovo,10647420
38,19.0,14.0,17.0,2003.0,1.0,7.0,Severnoe Izmajlovo,7250000
66,43.0,10.0,14.0,1971.0,3.0,9.0,Losinoostrovskoe,2000000
60,44.0,5.0,9.0,1977.0,3.0,6.0,Jasenevo,8300000
34,19.0,11.0,12.0,1973.0,1.0,9.0,Shhukino,6200000
37,22.0,4.0,14.0,1976.0,2.0,6.0,Ljublino,6200000
51,30.0,9.0,14.0,1988.0,2.0,8.0,Dmitrovskoe,7750000
37,,10.0,,,,,Mitino,5430250
37,22.0,5.0,9.0,1966.0,2.0,7.0,Severnoe Izmajlovo,2000000
74,74.0,13.0,22.0,2014.0,3.0,1.0,Nekrasovka,7419500
65,1.0,5.0,20.0,2015.0,2.0,1.0,Poselenie Vnukovskoe,9011528
27,26.0,11.0,15.0,2015.0,1.0,8.0,Poselenie Filimonkovskoe,2143234
37,37.0,20.0,1.0,2013.0,1.0,1.0,Strogino,6963100
34,20.0,5.0,9.0,1967.0,2.0,5.0,Dorogomilovo,9500000
55,32.0,16.0,16.0,1979.0,2.0,9.0,Ivanovskoe,6500000
52,30.0,16.0,16.0,1982.0,2.0,8.0,Dmitrovskoe,8300000
60,38.0,10.0,14.0,1967.0,2.0,8.0,Ramenki,14000000
45,30.0,6.0,12.0,1981.0,2.0,6.0,Ljublino,7300000
53,32.0,8.0,9.0,1999.0,2.0,9.0,Juzhnoe Butovo,3000000
35,22.0,4.0,8.0,1958.0,1.0,5.0,Shhukino,6300000
50,25.0,4.0,4.0,1876.0,2.0,7.0,Meshhanskoe,10950000
45,28.0,5.0,5.0,1973.0,2.0,5.0,Pechatniki,5500000
39,20.0,10.0,12.0,1980.0,1.0,8.0,Chertanovo Juzhnoe,5900000
50,30.0,13.0,17.0,1997.0,2.0,8.0,Mitino,7400000
101,94.0,3.0,10.0,2000.0,3.0,12.0,Vyhino-Zhulebino,990000
103,66.0,6.0,14.0,2003.0,3.0,11.0,Savelovskoe,23500000
41,,14.0,25.0,,1.0,1.0,Poselenie Moskovskij,3921239
39,20.0,4.0,12.0,1982.0,1.0,8.0,Birjulevo Vostochnoe,5550000
637,637.0,18.0,19.0,2016.0,2.0,10.0,Tverskoe,4725142
39,19.0,11.0,18.0,1997.0,1.0,8.0,Mar'ino,5600000
54,28.0,13.0,17.0,1999.0,2.0,9.0,Troparevo-Nikulino,13200000
44,28.0,4.0,8.0,1963.0,2.0,7.0,Timirjazevskoe,8300000
52,17.0,13.0,27.0,2011.0,1.0,13.0,Horoshevo-Mnevniki,6000000
51,30.0,8.0,17.0,1987.0,2.0,8.0,Orehovo-Borisovo Juzhnoe,8350000
77,41.0,2.0,17.0,2014.0,3.0,12.0,Poselenie Voskresenskoe,7011550
45,30.0,3.0,12.0,1974.0,2.0,6.0,Otradnoe,8500000
59,32.0,8.0,22.0,1987.0,2.0,10.0,Novokosino,9000000
40,28.0,1.0,5.0,1962.0,2.0,5.0,Juzhnoe Tushino,3000000
37,37.0,15.0,25.0,2014.0,1.0,1.0,Poselenie Shherbinka,3105971
37,18.0,6.0,16.0,1987.0,1.0,9.0,Kuncevo,6550000
50,34.0,8.0,9.0,1973.0,3.0,6.0,Orehovo-Borisovo Severnoe,7500000
37,19.0,1.0,16.0,1979.0,1.0,8.0,Strogino,6620000
45,28.0,7.0,9.0,1969.0,2.0,6.0,Vostochnoe Izmajlovo,1000000
91,,2.0,3.0,,3.0,1.0,Zapadnoe Degunino,7731750
104,1.0,9.0,9.0,2015.0,3.0,1.0,Poselenie Sosenskoe,9159520
38,19.0,5.0,17.0,1990.0,1.0,8.0,Severnoe Butovo,7500000
29,29.0,2.0,9.0,1966.0,1.0,5.0,Juzhnoportovoe,6100000
59,18.0,2.0,6.0,0.0,1.0,19.0,Troickij okrug,5285119
69,,5.0,0.0,,2.0,0.0,Poselenie Moskovskij,8639590
77,,17.0,,,,,Nekrasovka,6440024
53,32.0,3.0,9.0,1965.0,2.0,6.0,Alekseevskoe,9750000
77,53.0,12.0,,,,,Orehovo-Borisovo Severnoe,8650000
58,42.0,6.0,9.0,1969.0,3.0,5.0,Pechatniki,8850000
53,32.0,12.0,17.0,1980.0,2.0,9.0,Jasenevo,9500000
43,27.0,6.0,9.0,1969.0,2.0,5.0,Pechatniki,6900000
32,19.0,2.0,9.0,1973.0,1.0,5.0,Nagornoe,5800000
59,39.0,8.0,9.0,1968.0,3.0,6.0,Ivanovskoe,8000000
47,30.0,10.0,12.0,1974.0,2.0,6.0,Zjuzino,8200000
73,47.0,8.0,8.0,1960.0,3.0,8.0,Hamovniki,21800000
35,19.0,11.0,12.0,1965.0,1.0,9.0,Tekstil'shhiki,5600000
30,18.0,9.0,9.0,1970.0,1.0,5.0,Taganskoe,6500000
19,14.0,5.0,,,,,Solncevo,2910000
67,46.0,3.0,5.0,1962.0,3.0,8.0,Horoshevskoe,10100000
67,67.0,9.0,17.0,2014.0,2.0,12.0,Birjulevo Vostochnoe,9003162
84,44.0,16.0,17.0,1987.0,3.0,10.0,Novokosino,11025000
72,46.0,6.0,19.0,2013.0,3.0,8.0,Molzhaninovskoe,6000000
42,28.0,2.0,5.0,1962.0,2.0,5.0,Ajeroport,5500000
50,50.0,8.0,,,,,Babushkinskoe,8704988
76,76.0,3.0,17.0,0.0,3.0,0.0,Poselenie Vnukovskoe,7886058
74,45.0,8.0,12.0,2000.0,3.0,9.0,Juzhnoe Butovo,10450000
57,57.0,7.0,,,,,Krjukovo,5962320
64,64.0,15.0,25.0,2016.0,2.0,1.0,Mitino,10400073
68,44.0,8.0,12.0,1968.0,3.0,9.0,Solncevo,8600000
63,30.0,9.0,24.0,2010.0,2.0,11.0,Kosino-Uhtomskoe,5200000
38,1.0,16.0,17.0,2014.0,1.0,1.0,Poselenie Vnukovskoe,4774728
72,70.0,14.0,14.0,2007.0,3.0,10.0,Matushkino,8850000
38,19.0,10.0,17.0,2005.0,1.0,7.0,Solncevo,1000000
41,,2.0,25.0,2014.0,1.0,1.0,Nekrasovka,4419100
69,47.0,3.0,16.0,1979.0,3.0,8.0,Lefortovo,10700000
52,30.0,14.0,17.0,2004.0,2.0,9.0,Taganskoe,12000000
82,1.0,25.0,1.0,2014.0,3.0,1.0,Strogino,16507300
32,18.0,8.0,9.0,1972.0,1.0,5.0,Pechatniki,5000000
45,32.0,4.0,9.0,1963.0,2.0,5.0,Rostokino,7500000
39,22.0,11.0,12.0,1968.0,2.0,7.0,Novogireevo,5000000
49,29.0,7.0,14.0,1977.0,2.0,6.0,Taganskoe,8900000
77,1.0,6.0,19.0,2016.0,3.0,1.0,Poselenie Shherbinka,5535920
55,31.0,4.0,16.0,1978.0,2.0,10.0,Nagornoe,10500000
66,35.0,4.0,4.0,1947.0,2.0,10.0,Shhukino,11900000
56,55.0,9.0,18.0,2016.0,2.0,1.0,Nagatinskij Zaton,9197256
44,28.0,1.0,9.0,1967.0,2.0,5.0,Zapadnoe Degunino,2000000
38,23.0,8.0,,,,,Losinoostrovskoe,3000000
52,30.0,7.0,17.0,2013.0,2.0,9.0,Poselenie Vnukovskoe,4459458
115,105.0,4.0,8.0,2008.0,1.0,0.0,Hamovniki,29780000
53,53.0,2.0,15.0,0.0,2.0,1.0,Poselenie Novofedorovskoe,3111872
39,20.0,6.0,22.0,1997.0,1.0,10.0,Juzhnoe Tushino,6125000
38,19.0,7.0,16.0,1980.0,1.0,9.0,Orehovo-Borisovo Juzhnoe,6300000
79,79.0,3.0,17.0,2015.0,3.0,0.0,Poselenie Vnukovskoe,7560432
43,29.0,5.0,5.0,1964.0,2.0,5.0,Basmannoe,7400000
74,53.0,4.0,5.0,1960.0,3.0,8.0,Izmajlovo,11000000
57,29.0,8.0,16.0,2002.0,2.0,9.0,Filevskij Park,12200000
74,46.0,13.0,17.0,1993.0,3.0,10.0,Mitino,11150000
40,20.0,17.0,14.0,2011.0,1.0,10.0,Poselenie Shherbinka,2250000
102,102.0,24.0,25.0,0.0,3.0,1.0,Poselenie Moskovskij,8605294
65,44.0,4.0,12.0,1973.0,3.0,9.0,Sokolinaja Gora,12000000
35,19.0,9.0,12.0,1969.0,1.0,9.0,Lefortovo,3000000
43,27.0,2.0,5.0,1969.0,2.0,5.0,Ljublino,5350000
48,48.0,17.0,17.0,0.0,1.0,0.0,Poselenie Moskovskij,5637137
36,14.0,7.0,17.0,1996.0,1.0,9.0,Mitino,6550000
43,27.0,3.0,5.0,1959.0,2.0,5.0,Nizhegorodskoe,7150000
34,19.0,1.0,12.0,1965.0,1.0,10.0,Zjuzino,5300000
32,18.0,2.0,9.0,1979.0,1.0,5.0,Vostochnoe Degunino,5400000
57,31.0,18.0,22.0,1987.0,2.0,9.0,Juzhnoe Tushino,9550000
74,50.0,3.0,18.0,2016.0,2.0,12.0,Poselenie Sosenskoe,5579930
62,,3.0,20.0,2016.0,2.0,9.0,Poselenie Vnukovskoe,7056366
79,47.0,3.0,14.0,1985.0,3.0,8.0,Brateevo,10200000
57,30.0,10.0,10.0,2015.0,2.0,1.0,Poselenie Voskresenskoe,6623825
85,,9.0,1.0,,3.0,1.0,Chertanovo Central'noe,13214700
36,20.0,3.0,,,,,Novogireevo,5700000
89,,9.0,17.0,,3.0,0.0,Poselenie Sosenskoe,7564590
51,30.0,6.0,17.0,2007.0,2.0,9.0,Timirjazevskoe,7150000
39,19.0,14.0,14.0,1970.0,1.0,9.0,Kon'kovo,998000
55,32.0,4.0,8.0,1955.0,2.0,8.0,Horoshevskoe,14400000
58,30.0,10.0,14.0,2005.0,2.0,11.0,Ochakovo-Matveevskoe,10100000
34,1.0,21.0,21.0,2015.0,2.0,1.0,Poselenie Sosenskoe,4021920
46,1.0,11.0,25.0,2015.0,1.0,1.0,Nekrasovka,4840500
32,20.0,2.0,5.0,1965.0,1.0,5.0,Pokrovskoe Streshnevo,4950000
62,62.0,12.0,17.0,0.0,2.0,1.0,Solncevo,6394160
61,39.0,2.0,5.0,1982.0,3.0,7.0,Mitino,2100000
38,37.0,10.0,10.0,1996.0,1.0,8.0,Vyhino-Zhulebino,6200000
32,18.0,9.0,9.0,1970.0,1.0,6.0,Caricyno,5400000
90,52.0,7.0,24.0,2005.0,3.0,1.0,Horoshevo-Mnevniki,22500000
46,,23.0,24.0,,1.0,1.0,Poselenie Vnukovskoe,4309795
29,17.0,1.0,8.0,1960.0,1.0,4.0,Begovoe,5900000
38,19.0,9.0,14.0,2002.0,1.0,7.0,Juzhnoe Butovo,5700000
49,44.0,15.0,,,,,Poselenie Voskresenskoe,4528745
79,,4.0,1.0,1.0,3.0,1.0,Tverskoe,8445450
41,27.0,1.0,5.0,1966.0,2.0,5.0,Mar'ina Roshha,7100000
54,32.0,4.0,17.0,1987.0,2.0,9.0,Novokosino,8170000
38,,8.0,17.0,0.0,1.0,0.0,Poselenie Vnukovskoe,5561070
56,,2.0,25.0,1.0,2.0,1.0,Mitino,9028929
32,18.0,3.0,9.0,1971.0,1.0,6.0,Birjulevo Vostochnoe,5150000
45,30.0,1.0,5.0,1963.0,2.0,5.0,Preobrazhenskoe,6300000
39,20.0,1.0,12.0,1982.0,1.0,8.0,Jaroslavskoe,5000000
36,20.0,2.0,4.0,1959.0,1.0,6.0,Nizhegorodskoe,4300000
43,27.0,4.0,9.0,1970.0,2.0,6.0,Chertanovo Central'noe,7350000
80,44.0,16.0,40.0,2012.0,2.0,16.0,Akademicheskoe,22037500
40,,18.0,1.0,1.0,1.0,1.0,Birjulevo Vostochnoe,5348000
41,18.0,6.0,14.0,2007.0,1.0,8.0,Dmitrovskoe,7000000
65,60.0,11.0,19.0,2017.0,2.0,1.0,Sviblovo,12025000
55,,7.0,17.0,,2.0,1.0,Poselenie Vnukovskoe,7816944
34,19.0,1.0,12.0,1966.0,1.0,9.0,Zjuzino,5480000
39,,24.0,0.0,,1.0,0.0,Nagornoe,8591320
60,34.0,6.0,19.0,2007.0,2.0,10.0,Ljublino,7900000
58,38.0,9.0,9.0,1970.0,3.0,6.0,Basmannoe,10400000
35,18.0,5.0,9.0,1977.0,1.0,7.0,Perovo,6500000
63,43.0,3.0,9.0,1971.0,4.0,5.0,Shhukino,12800000
53,32.0,17.0,17.0,1982.0,2.0,9.0,Chertanovo Central'noe,7900000
31,17.0,5.0,5.0,1968.0,1.0,5.0,Kon'kovo,5250000
39,23.0,8.0,12.0,1972.0,2.0,6.0,Vnukovo,6000000
44,30.0,5.0,,,,,Akademicheskoe,8200000
37,,7.0,15.0,2014.0,1.0,1.0,Tverskoe,3665118
48,29.0,2.0,9.0,1973.0,2.0,7.0,Nagatinskij Zaton,8600000
47,29.0,7.0,9.0,1964.0,2.0,7.0,Arbat,14600000
52,34.0,5.0,9.0,1981.0,3.0,6.0,Izmajlovo,5900000
38,19.0,5.0,22.0,1998.0,1.0,9.0,Filevskij Park,7400000
64,42.0,2.0,17.0,2015.0,3.0,10.0,Poselenie Filimonkovskoe,4560765
43,,7.0,20.0,2014.0,1.0,1.0,Tverskoe,5363268
79,,19.0,20.0,2014.0,3.0,1.0,Nagornoe,15642084
57,,14.0,17.0,,2.0,0.0,Horoshevskoe,10135512
67,42.0,2.0,14.0,1971.0,3.0,9.0,Veshnjaki,9500000
63,63.0,9.0,17.0,0.0,2.0,0.0,Poselenie Vnukovskoe,7201082
13,8.0,5.0,,,,,Juzhnoe Tushino,3500000
38,18.0,3.0,17.0,2013.0,1.0,7.0,Nekrasovka,5184000
40,22.0,6.0,14.0,1974.0,2.0,5.0,Dmitrovskoe,6150000
77,77.0,17.0,17.0,2016.0,3.0,7.0,Poselenie Vnukovskoe,8198544
46,29.0,7.0,9.0,1972.0,2.0,6.0,Veshnjaki,7300000
64,40.0,8.0,8.0,,3.0,10.0,Poselenie Filimonkovskoe,3690164
85,58.0,5.0,8.0,1960.0,3.0,9.0,Sokolinaja Gora,15600000
65,33.0,9.0,15.0,2012.0,2.0,9.0,Birjulevo Vostochnoe,6500000
33,17.0,7.0,9.0,1965.0,1.0,7.0,Matushkino,1000000
74,43.0,5.0,17.0,1984.0,3.0,10.0,Kotlovka,18700000
63,63.0,2.0,17.0,2014.0,2.0,1.0,Tverskoe,7000134
37,37.0,1.0,9.0,2014.0,1.0,8.0,Poselenie Novofedorovskoe,2195596
37,,6.0,17.0,2015.0,1.0,10.0,Poselenie Vnukovskoe,4043752
39,16.0,16.0,19.0,2016.0,1.0,11.0,Poselenie Shherbinka,4001493
64,46.0,4.0,16.0,1977.0,3.0,7.0,Orehovo-Borisovo Severnoe,10500000
100,,19.0,20.0,2016.0,3.0,10.0,Prospekt Vernadskogo,17098600
39,23.0,11.0,12.0,1970.0,2.0,6.0,Losinoostrovskoe,6800000
43,43.0,3.0,3.0,,1.0,10.0,Poselenie Krasnopahorskoe,2832741
45,30.0,4.0,9.0,1972.0,2.0,6.0,Juzhnoe Tushino,8300000
57,37.0,1.0,5.0,1961.0,3.0,5.0,Savelovskoe,8250000
58,42.0,9.0,9.0,1973.0,3.0,5.0,Pechatniki,7900000
84,61.0,17.0,,,,,Beskudnikovskoe,2000000
57,33.0,5.0,5.0,1956.0,2.0,8.0,Nagatino-Sadovniki,8500000
34,18.0,5.0,5.0,1960.0,1.0,8.0,Ajeroport,6600000
38,20.0,6.0,12.0,1982.0,1.0,8.0,Birjulevo Vostochnoe,5100000
54,32.0,15.0,17.0,1979.0,2.0,9.0,Troparevo-Nikulino,10600000
58,32.0,3.0,17.0,1997.0,2.0,10.0,Mitino,8850000
65,42.0,4.0,5.0,1951.0,3.0,7.0,Donskoe,14900000
38,19.0,6.0,22.0,1999.0,1.0,10.0,Mitino,7800000
42,28.0,4.0,5.0,1962.0,2.0,5.0,Rjazanskij,5750000
35,19.0,6.0,12.0,1969.0,1.0,9.0,Pechatniki,5600000
37,19.0,3.0,16.0,1982.0,1.0,9.0,Teplyj Stan,6900000
40,18.0,15.0,17.0,2008.0,1.0,9.0,Troickij okrug,4600000
48,29.0,4.0,9.0,1976.0,2.0,6.0,Cheremushki,9100000
78,23.0,12.0,40.0,2012.0,1.0,29.0,Akademicheskoe,17409480
86,37.0,7.0,12.0,1975.0,2.0,14.0,Sokol'niki,22400000
77,45.0,13.0,17.0,1982.0,3.0,10.0,Strogino,12150000
76,50.0,22.0,25.0,2014.0,3.0,10.0,Nekrasovka,7562000
38,18.0,2.0,17.0,1986.0,1.0,8.0,Krylatskoe,7900000
38,20.0,7.0,,,,,Mar'ino,5700000
66,66.0,8.0,16.0,2015.0,1.0,1.0,Horoshevo-Mnevniki,13089341
53,30.0,6.0,14.0,1986.0,2.0,8.0,Juzhnoe Tushino,8950000
52,52.0,17.0,17.0,0.0,2.0,1.0,Tverskoe,6976549
71,71.0,1.0,22.0,2013.0,2.0,1.0,Poselenie Vnukovskoe,5930866
70,47.0,3.0,5.0,1929.0,3.0,7.0,Presnenskoe,16000000
51,30.0,12.0,17.0,1989.0,2.0,8.0,Otradnoe,9750000
39,,2.0,17.0,,1.0,1.0,Poselenie Moskovskij,3693777
63,45.0,5.0,,,,,Orehovo-Borisovo Severnoe,8500000
62,,8.0,17.0,,2.0,1.0,Poselenie Vnukovskoe,8045552
29,15.0,3.0,5.0,1965.0,1.0,5.0,Shhukino,6400000
61,61.0,20.0,22.0,0.0,2.0,0.0,Poselenie Vnukovskoe,7430925
38,19.0,5.0,17.0,1985.0,1.0,8.0,Mar'ino,5700000
38,18.0,3.0,17.0,1984.0,1.0,8.0,Kuncevo,7000000
44,27.0,5.0,5.0,1964.0,2.0,5.0,Izmajlovo,1000000
42,28.0,4.0,9.0,1972.0,2.0,5.0,Savelovskoe,9100000
37,22.0,4.0,9.0,1965.0,2.0,4.0,Nagatino-Sadovniki,7900000
85,51.0,17.0,17.0,2004.0,3.0,12.0,Lefortovo,21200000
35,19.0,15.0,22.0,1966.0,1.0,7.0,Matushkino,4800000
80,46.0,3.0,17.0,1989.0,3.0,10.0,Taganskoe,16550000
52,52.0,7.0,1.0,2014.0,1.0,1.0,Poselenie Moskovskij,6083375
78,43.0,5.0,17.0,2011.0,3.0,12.0,Gol'janovo,2000000
53,33.0,4.0,5.0,1984.0,2.0,7.0,Poselenie Pervomajskoe,4000000
27,18.0,3.0,15.0,2015.0,1.0,8.0,Poselenie Filimonkovskoe,2312304
46,29.0,3.0,5.0,1965.0,2.0,5.0,Perovo,6300000
56,40.0,7.0,9.0,1963.0,3.0,6.0,Horoshevskoe,11350000
32,19.0,2.0,5.0,1960.0,1.0,6.0,Severnoe Izmajlovo,5800000
64,42.0,4.0,8.0,1951.0,4.0,8.0,Sokol,16000000
47,31.0,11.0,12.0,1969.0,2.0,9.0,Tekstil'shhiki,7000000
42,26.0,3.0,5.0,1962.0,2.0,5.0,Kuz'minki,6900000
70,,6.0,,,,,Poselenie Sosenskoe,5397700
44,31.0,4.0,9.0,1965.0,2.0,5.0,Kuz'minki,6400000
94,50.0,12.0,14.0,2004.0,3.0,11.0,Kuz'minki,15850000
64,38.0,2.0,12.0,1982.0,3.0,8.0,Nagatinskij Zaton,12100000
58,43.0,7.0,9.0,1968.0,3.0,5.0,Nagatinskij Zaton,9200000
54,31.0,4.0,14.0,1973.0,2.0,8.0,Nagatinskij Zaton,10400000
41,18.0,9.0,,,,,Severnoe,5950000
52,52.0,17.0,17.0,2014.0,2.0,1.0,Poselenie Vnukovskoe,6052500
43,28.0,1.0,4.0,1965.0,3.0,6.0,Troickij okrug,4650000
79,45.0,2.0,22.0,2007.0,3.0,10.0,Novo-Peredelkino,12550000
50,50.0,10.0,22.0,,1.0,1.0,Nagornoe,9388399
66,62.0,2.0,2.0,2014.0,2.0,66.0,Poselenie Voskresenskoe,6546750
35,19.0,2.0,5.0,1959.0,1.0,8.0,Vostochnoe Izmajlovo,5400000
39,22.0,6.0,14.0,1972.0,2.0,6.0,Donskoe,6500000
38,20.0,2.0,14.0,1986.0,1.0,8.0,Brateevo,5050000
64,28.0,10.0,18.0,2008.0,2.0,10.0,Ochakovo-Matveevskoe,2630000
93,,3.0,3.0,2014.0,3.0,1.0,Poselenie Sosenskoe,8057647
45,29.0,6.0,12.0,1968.0,2.0,5.0,Hovrino,7900000
39,24.0,5.0,5.0,1963.0,2.0,5.0,Losinoostrovskoe,6500000
38,,4.0,17.0,2013.0,1.0,1.0,Nekrasovka,4294675
62,45.0,3.0,12.0,1981.0,3.0,6.0,Juzhnoe Tushino,11500000
53,30.0,8.0,12.0,1978.0,2.0,8.0,Vostochnoe Degunino,8500000
35,14.0,7.0,17.0,2007.0,1.0,9.0,Severnoe Tushino,7500000
61,42.0,3.0,12.0,1974.0,3.0,6.0,Teplyj Stan,10000000
50,28.0,14.0,22.0,1985.0,2.0,7.0,Pokrovskoe Streshnevo,9000000
45,24.0,3.0,5.0,1959.0,1.0,9.0,Ljublino,1000000
63,33.0,8.0,17.0,2013.0,2.0,13.0,Nekrasovka,6650000
44,29.0,2.0,9.0,1975.0,2.0,6.0,Vyhino-Zhulebino,6000000
63,62.0,9.0,12.0,1981.0,3.0,6.0,Zapadnoe Degunino,7600000
51,46.0,6.0,9.0,2014.0,1.0,1.0,Poselenie Pervomajskoe,3606128
38,19.0,13.0,14.0,1972.0,1.0,9.0,Beskudnikovskoe,4360000
38,19.0,12.0,22.0,1.0,1.0,7.0,Juzhnoe Butovo,3000000
45,28.0,2.0,5.0,1967.0,2.0,5.0,Golovinskoe,6400000
50,29.0,11.0,12.0,1976.0,2.0,9.0,Ljublino,7300000
91,62.0,5.0,5.0,1935.0,3.0,7.0,Mozhajskoe,10900000
55,55.0,13.0,17.0,2016.0,2.0,10.0,Poselenie Desjonovskoe,5406662
69,44.0,3.0,5.0,1977.0,3.0,8.0,Poselenie Pervomajskoe,5450000
58,32.0,8.0,,,,,Hovrino,10410000
29,13.0,16.0,17.0,2000.0,1.0,7.0,Horoshevo-Mnevniki,7250000
38,20.0,11.0,22.0,2001.0,1.0,10.0,Troparevo-Nikulino,8600000
37,18.0,9.0,16.0,1999.0,1.0,8.0,Ljublino,6000000
45,44.0,9.0,17.0,2017.0,1.0,11.0,Ramenki,7187460
51,50.0,6.0,17.0,2013.0,1.0,10.0,Poselenie Filimonkovskoe,3834328
78,39.0,14.0,16.0,1997.0,3.0,10.0,Koptevo,12500000
63,43.0,6.0,9.0,1969.0,3.0,7.0,Chertanovo Severnoe,10500000
53,32.0,1.0,17.0,1989.0,2.0,9.0,Solncevo,7200000
47,20.0,5.0,9.0,2015.0,1.0,10.0,Poselenie Pervomajskoe,3620000
102,0.0,17.0,0.0,2015.0,3.0,0.0,Poselenie Sosenskoe,11900475
57,38.0,5.0,9.0,1968.0,3.0,6.0,Caricyno,3000000
54,36.0,5.0,5.0,1961.0,3.0,5.0,Severnoe Izmajlovo,6750000
95,65.0,3.0,7.0,1996.0,4.0,11.0,Vyhino-Zhulebino,14500000
52,52.0,13.0,22.0,2016.0,2.0,1.0,Poselenie Vnukovskoe,6838487
44,28.0,9.0,9.0,1965.0,2.0,5.0,Meshhanskoe,10800000
32,18.0,8.0,9.0,1975.0,1.0,10.0,Otradnoe,6000000
37,19.0,10.0,17.0,1999.0,1.0,7.0,Mar'ino,6200000
39,17.0,8.0,9.0,2004.0,1.0,8.0,Koptevo,5950000
65,33.0,10.0,20.0,2010.0,2.0,9.0,Gol'janovo,2000000
62,43.0,3.0,9.0,1977.0,3.0,6.0,Jasenevo,9000000
29,16.0,5.0,5.0,1960.0,1.0,5.0,Koptevo,5300000
83,44.0,7.0,14.0,1996.0,3.0,10.0,Vyhino-Zhulebino,13100000
37,26.0,8.0,,,,,Timirjazevskoe,4800000
29,15.0,10.0,,,,,Birjulevo Vostochnoe,3900000
50,31.0,3.0,12.0,1973.0,2.0,9.0,Shhukino,10500000
43,29.0,5.0,5.0,1963.0,2.0,5.0,Sokolinaja Gora,7600000
64,33.0,14.0,17.0,2013.0,2.0,12.0,Poselenie Vnukovskoe,4671536
58,37.0,8.0,9.0,1970.0,3.0,6.0,Losinoostrovskoe,7750000
40,40.0,11.0,11.0,2014.0,1.0,1.0,Tverskoe,3866200
51,30.0,14.0,17.0,1999.0,2.0,8.0,Mar'ino,7850000
48,28.0,6.0,9.0,1972.0,2.0,5.0,Teplyj Stan,2000000
102,,12.0,16.0,2015.0,1.0,1.0,Zamoskvorech'e,30702000
59,59.0,3.0,5.0,2016.0,2.0,10.0,Poselenie Sosenskoe,7001895
31,19.0,4.0,5.0,1.0,1.0,5.0,Novogireevo,4800000
55,37.0,3.0,,,,,Severnoe Tushino,7200000
38,38.0,9.0,,,,,Poselenie Vnukovskoe,3287977
51,30.0,4.0,5.0,1956.0,2.0,7.0,Mar'ina Roshha,9500000
38,19.0,5.0,5.0,1982.0,1.0,9.0,Poselenie Pervomajskoe,1000000
70,43.0,11.0,12.0,1982.0,3.0,8.0,Nagatinskij Zaton,6600000
41,17.0,17.0,20.0,0.0,1.0,10.0,Donskoe,4386574
42,27.0,4.0,5.0,1970.0,2.0,5.0,Akademicheskoe,7500000
73,35.0,8.0,20.0,2012.0,2.0,11.0,Nagatino-Sadovniki,8000000
32,18.0,7.0,9.0,1967.0,1.0,7.0,Butyrskoe,1000000
34,21.0,2.0,9.0,0.0,1.0,4.0,Poselenie Moskovskij,4200000
84,53.0,12.0,12.0,2005.0,3.0,10.0,Kosino-Uhtomskoe,11300000
75,43.0,8.0,24.0,1995.0,3.0,10.0,Horoshevo-Mnevniki,13500000
32,21.0,6.0,,,,,Horoshevo-Mnevniki,5200000
67,45.0,10.0,3.0,1959.0,3.0,6.0,Gagarinskoe,16400000
35,19.0,10.0,14.0,1971.0,1.0,10.0,Vostochnoe Izmajlovo,5700000
54,36.0,5.0,,,,,Akademicheskoe,4000000
38,19.0,10.0,17.0,1999.0,1.0,8.0,Mar'ino,6700000
36,21.0,8.0,9.0,1963.0,2.0,2.0,Izmajlovo,6900000
61,34.0,13.0,15.0,1976.0,2.0,7.0,Koptevo,10650000
92,51.0,16.0,22.0,2002.0,3.0,10.0,Koptevo,17750000
32,18.0,4.0,5.0,1959.0,1.0,6.0,Koptevo,4900000
59,37.0,1.0,9.0,1979.0,3.0,6.0,Gol'janovo,7300000
39,,20.0,25.0,2015.0,1.0,10.0,Losinoostrovskoe,7116952
64,45.0,5.0,12.0,1975.0,3.0,6.0,Danilovskoe,2000000
45,40.0,15.0,1.0,2013.0,1.0,1.0,Poselenie Voskresenskoe,4309670
54,32.0,2.0,16.0,1983.0,2.0,9.0,Birjulevo Vostochnoe,7100000
53,32.0,4.0,17.0,1992.0,2.0,9.0,Mitino,8300000
45,28.0,3.0,5.0,1965.0,2.0,5.0,Gol'janovo,5900000
52,30.0,2.0,14.0,1987.0,2.0,8.0,Losinoostrovskoe,7350000
100,95.0,5.0,15.0,2012.0,3.0,11.0,Birjulevo Vostochnoe,7800000
31,15.0,1.0,5.0,1951.0,1.0,7.0,Juzhnoportovoe,4000000
62,38.0,3.0,9.0,1975.0,3.0,8.0,Orehovo-Borisovo Juzhnoe,10500000
38,19.0,7.0,17.0,2003.0,1.0,7.0,Novo-Peredelkino,6050000
55,31.0,3.0,17.0,2005.0,2.0,8.0,Lianozovo,8400000
45,29.0,3.0,5.0,1965.0,2.0,5.0,Perovo,7050000
55,21.0,32.0,40.0,1.0,1.0,10.0,Akademicheskoe,13742300
